id,created_at,account_id,total,refunded
1056173,2019-08-14 18:37:48 UTC,3818702,26000,0
4078269,2019-11-01 07:26:46 UTC,2223370,26000,0
8648399,2019-09-26 05:33:04 UTC,785253,26000,0
1613585,2019-08-31 19:02:14 UTC,2726896,26000,0
1656414,2019-08-07 02:36:59 UTC,736343,26000,0
2472586,2019-11-01 20:25:02 UTC,2895333,26000,0
1953537,2019-08-01 08:49:23 UTC,1308187,26000,0
683392,2019-08-25 15:30:11 UTC,2033852,26000,0
4761978,2019-10-24 14:16:04 UTC,3315862,26000,0
1610344,2019-09-25 04:00:17 UTC,612074,26000,0
5376950,2019-10-03 07:36:31 UTC,857390,26000,0
7982658,2019-09-02 18:37:59 UTC,1177541,26000,0
5193331,2019-07-25 00:55:12 UTC,2358287,26000,0
5270119,2019-08-29 00:39:58 UTC,3557193,26000,0
1805775,2019-10-28 22:24:33 UTC,1347372,26000,0
5114466,2019-07-23 03:06:49 UTC,3176435,26000,0
1257991,2019-10-10 10:35:48 UTC,1947622,26000,0
8923626,2019-10-31 21:01:45 UTC,2921259,26000,0
1574479,2019-09-14 08:50:16 UTC,3440982,26000,0
4434599,2019-08-09 21:25:05 UTC,1662156,26000,0
4569669,2019-09-17 18:20:09 UTC,3777778,26000,0
7108271,2019-07-29 03:36:54 UTC,3415646,26000,0
2752766,2019-09-20 15:56:49 UTC,3932709,26000,0
3358806,2019-10-30 06:10:15 UTC,2896210,26000,0
1636852,2019-09-30 08:41:23 UTC,2985113,26000,0
5539587,2019-11-05 22:44:54 UTC,1365098,26000,0
4544663,2019-08-17 15:01:45 UTC,2459417,26000,0
4035873,2019-08-17 09:25:11 UTC,784472,26000,0
6471250,2019-07-18 22:49:59 UTC,2281158,26000,0
2935358,2019-08-06 18:50:49 UTC,1760536,26000,0
2364474,2019-08-22 05:52:35 UTC,3032223,26000,0
1708511,2019-08-07 00:51:11 UTC,2464098,26000,0
8114731,2019-09-01 18:41:43 UTC,1449629,26000,0
2734957,2019-10-26 05:12:29 UTC,2099123,26000,0
5917578,2019-07-31 01:50:21 UTC,2003895,26000,0
4486782,2019-08-11 22:05:21 UTC,3178698,26000,0
3673055,2019-10-01 14:16:19 UTC,2552045,26000,0
8086152,2019-09-17 01:23:51 UTC,507527,26000,0
5651255,2019-10-08 19:53:49 UTC,660677,26000,0
4784813,2019-09-17 14:05:27 UTC,3705846,26000,0
5836488,2019-07-21 21:52:42 UTC,3192118,26000,0
7434523,2019-09-23 17:40:06 UTC,3610023,26000,0
7517188,2019-08-28 08:54:53 UTC,1158566,26000,0
2859728,2019-08-25 05:17:42 UTC,2939779,26000,0
1810039,2019-11-02 16:49:33 UTC,851564,26000,0
7719759,2019-07-25 04:50:41 UTC,1954811,26000,0
1350293,2019-09-23 22:41:57 UTC,873065,26000,0
6804260,2019-10-07 08:06:00 UTC,2828952,26000,0
8843238,2019-07-20 22:26:46 UTC,1236145,26000,0
9279129,2019-09-25 10:35:24 UTC,2496479,26000,0
3238900,2019-08-22 04:44:09 UTC,1840925,26000,0
5275500,2019-08-10 23:07:04 UTC,3696507,26000,0
1833377,2019-10-19 08:12:03 UTC,1314996,26000,0
8943538,2019-10-22 11:53:24 UTC,3093566,26000,0
5635050,2019-10-27 18:18:01 UTC,3216643,26000,0
1335810,2019-07-29 09:43:54 UTC,2586076,26000,0
2016098,2019-08-14 06:18:40 UTC,1685941,26000,0
2961079,2019-09-04 08:28:24 UTC,1425227,26000,0
7478742,2019-09-27 23:12:59 UTC,2232040,26000,0
4363397,2019-10-18 20:42:57 UTC,2595147,26000,0
6645256,2019-09-11 09:57:39 UTC,3401551,26000,0
5515623,2019-10-21 00:50:16 UTC,2536165,26000,0
8189543,2019-08-11 22:28:49 UTC,1041189,26000,0
5201379,2019-09-01 23:40:57 UTC,988782,26000,0
6497681,2019-09-14 19:21:02 UTC,1935336,26000,0
2870895,2019-08-26 01:17:58 UTC,3113097,26000,0
6869686,2019-08-31 18:03:45 UTC,2866753,26000,0
8848421,2019-09-01 02:04:01 UTC,1304150,26000,0
5853182,2019-10-14 04:10:45 UTC,3295396,26000,0
8562555,2019-08-21 05:04:42 UTC,1466873,26000,0
1525267,2019-08-05 05:32:33 UTC,3202465,26000,0
840504,2019-09-22 21:45:27 UTC,1825610,26000,0
3766972,2019-09-08 05:41:28 UTC,1861907,26000,0
9377126,2019-10-06 04:31:31 UTC,3613122,26000,0
1778810,2019-11-03 17:20:55 UTC,2167923,26000,0
8011095,2019-09-16 14:07:32 UTC,3847533,26000,0
5368197,2019-07-31 19:16:14 UTC,2572503,26000,0
2337084,2019-08-15 23:36:07 UTC,2014136,26000,0
6652535,2019-10-26 02:31:16 UTC,2241497,26000,0
6634465,2019-08-28 09:41:49 UTC,3406085,26000,0
5064968,2019-09-24 21:24:52 UTC,1103268,26000,0
7188255,2019-09-14 20:59:06 UTC,2462657,26000,0
1154448,2019-08-27 18:11:31 UTC,1645893,26000,0
243848,2019-10-03 14:55:56 UTC,392927,26000,0
1411809,2019-07-26 17:54:55 UTC,2717196,26000,0
7686705,2019-07-29 01:23:00 UTC,3385487,26000,0
9136759,2019-10-23 06:25:00 UTC,3837848,26000,0
1953345,2019-09-10 00:44:59 UTC,2810614,26000,0
9409663,2019-08-05 20:43:42 UTC,2905931,26000,0
1194722,2019-08-04 00:29:52 UTC,2869790,26000,0
2795562,2019-08-02 17:50:22 UTC,2303683,26000,0
8330725,2019-10-24 09:45:13 UTC,2802111,26000,0
6603504,2019-09-27 10:10:35 UTC,444329,26000,0
2855097,2019-10-15 13:11:48 UTC,1973383,26000,0
9189105,2019-08-19 18:13:22 UTC,2992655,26000,0
8341319,2019-08-04 18:57:30 UTC,2936261,26000,0
3720755,2019-09-19 12:13:27 UTC,1731117,26000,0
4331759,2019-10-30 15:41:23 UTC,537652,26000,0
1505974,2019-08-29 02:28:25 UTC,3563609,26000,0
1197009,2019-07-22 10:29:17 UTC,2202988,26000,0
6663907,2019-09-06 16:35:28 UTC,748437,26000,0
3517712,2019-07-26 07:46:14 UTC,2196324,26000,0
6403182,2019-09-04 14:10:34 UTC,1738917,26000,0
7029645,2019-08-03 06:08:38 UTC,3324604,26000,0
4054413,2019-08-10 14:11:20 UTC,2669215,26000,0
6975479,2019-08-03 05:44:42 UTC,2549576,26000,0
9257591,2019-10-12 01:12:44 UTC,3535510,26000,0
6291615,2019-07-31 16:05:40 UTC,782863,26000,0
8254882,2019-08-05 06:59:15 UTC,3856419,26000,0
8831111,2019-09-12 18:56:55 UTC,3561500,26000,0
2248237,2019-08-07 11:52:58 UTC,883584,26000,0
8670970,2019-10-19 23:32:56 UTC,1697895,26000,0
8269092,2019-08-23 15:48:20 UTC,3695802,26000,0
7261354,2019-11-05 11:18:43 UTC,2918146,26000,0
2174061,2019-08-17 05:13:47 UTC,3478191,26000,0
8502899,2019-10-03 19:57:16 UTC,1448457,26000,0
1830821,2019-10-15 10:31:34 UTC,2250587,26000,0
9033264,2019-10-21 16:28:31 UTC,409231,26000,0
1827106,2019-08-16 16:40:00 UTC,3341936,26000,0
6819516,2019-07-30 17:38:37 UTC,2622541,26000,0
4345361,2019-08-30 13:06:00 UTC,1571081,26000,0
5723240,2019-08-11 14:50:09 UTC,2374720,26000,0
8940691,2019-10-19 04:02:53 UTC,2637345,26000,0
5044219,2019-10-09 13:48:42 UTC,807397,26000,0
3943980,2019-08-23 12:09:12 UTC,3648610,26000,0
1130509,2019-09-18 03:25:23 UTC,3191232,26000,0
2164717,2019-07-20 22:04:28 UTC,1500187,26000,0
4946848,2019-09-18 04:41:00 UTC,3563008,26000,0
7185550,2019-08-09 10:16:03 UTC,820935,26000,0
2956265,2019-08-10 09:09:21 UTC,473166,26000,0
6393300,2019-09-05 16:24:38 UTC,3274783,26000,0
5026866,2019-07-28 08:42:21 UTC,1735223,26000,0
4123590,2019-08-21 11:33:43 UTC,824871,26000,0
9415655,2019-11-03 13:47:55 UTC,1123872,26000,0
1408507,2019-10-18 09:16:24 UTC,3071407,26000,0
4916533,2019-08-25 11:10:44 UTC,3247733,26000,0
1645135,2019-10-22 03:32:03 UTC,491264,26000,0
4796025,2019-10-20 02:52:18 UTC,856344,26000,0
547058,2019-08-07 03:31:52 UTC,1059849,26000,0
8361899,2019-08-12 14:35:36 UTC,1621627,26000,0
2006636,2019-08-29 09:39:10 UTC,2681990,26000,0
8509278,2019-10-19 01:02:27 UTC,2459194,26000,0
5497484,2019-07-18 09:54:12 UTC,440383,26000,0
1685628,2019-07-27 22:14:20 UTC,2555446,26000,0
935747,2019-07-23 21:04:10 UTC,2155250,26000,0
8722768,2019-07-24 20:33:54 UTC,3754497,26000,0
8559291,2019-11-04 16:42:19 UTC,1534721,26000,0
1907901,2019-09-06 22:29:26 UTC,3294350,26000,0
3289626,2019-10-20 03:07:05 UTC,3860333,26000,0
8616007,2019-08-23 23:08:49 UTC,941916,26000,0
3096945,2019-09-26 11:52:58 UTC,1854016,26000,0
8560691,2019-08-02 16:33:31 UTC,625474,26000,0
203257,2019-11-06 17:58:17 UTC,3584457,26000,0
5639287,2019-08-27 17:17:33 UTC,1556981,26000,0
1240154,2019-07-15 00:38:39 UTC,2902209,26000,0
4526986,2019-08-08 12:24:34 UTC,1121278,26000,0
8744420,2019-07-27 22:34:19 UTC,1768915,26000,0
8060231,2019-10-08 23:06:57 UTC,3181043,26000,0
4146637,2019-07-28 02:57:23 UTC,1692068,26000,0
3155032,2019-10-01 01:06:18 UTC,3260545,26000,0
2011540,2019-10-17 17:25:25 UTC,1833741,26000,0
4104826,2019-10-17 20:13:26 UTC,3230825,26000,0
3688899,2019-10-29 20:30:56 UTC,2605441,26000,0
2107392,2019-08-28 23:17:24 UTC,3666978,26000,0
3264520,2019-09-05 16:44:10 UTC,3652253,26000,0
4228562,2019-08-15 00:22:11 UTC,3558683,26000,0
3833906,2019-10-17 20:52:14 UTC,502142,26000,0
8980578,2019-08-01 14:54:23 UTC,2905708,26000,0
2354843,2019-07-18 14:11:34 UTC,2459357,26000,0
4013879,2019-10-30 00:04:48 UTC,2422451,26000,0
8890584,2019-10-04 21:29:15 UTC,988635,26000,0
3499929,2019-10-19 07:59:41 UTC,3523647,26000,0
476929,2019-07-25 02:15:57 UTC,1788815,26000,0
1065008,2019-07-31 03:55:14 UTC,3773580,26000,0
872873,2019-07-26 22:22:47 UTC,1182792,26000,0
5687122,2019-08-29 15:05:40 UTC,1742295,26000,0
2357542,2019-10-31 11:42:31 UTC,2666122,26000,0
1197431,2019-08-06 19:35:50 UTC,3843101,26000,0
5113877,2019-09-19 00:43:23 UTC,3568778,26000,0
6118324,2019-07-22 06:22:17 UTC,2203405,26000,0
5885461,2019-08-16 12:10:34 UTC,3055751,26000,0
3911759,2019-08-07 10:38:25 UTC,2607728,26000,0
8520139,2019-09-30 17:13:46 UTC,3512136,26000,0
9020746,2019-09-05 16:10:27 UTC,2836764,26000,0
1984113,2019-09-14 12:08:05 UTC,768048,26000,0
2899034,2019-11-01 09:51:54 UTC,1913428,26000,0
7854187,2019-10-06 08:59:47 UTC,1939487,26000,0
9012879,2019-08-21 13:44:02 UTC,504254,26000,0
4753205,2019-09-03 13:08:17 UTC,2422164,26000,0
2765229,2019-07-30 05:56:23 UTC,1804589,26000,0
8639295,2019-08-29 12:06:31 UTC,3071421,26000,0
8534730,2019-10-13 13:02:28 UTC,2025229,26000,0
6615022,2019-11-02 22:08:00 UTC,2889154,26000,0
784183,2019-08-22 12:25:27 UTC,2651077,26000,0
6352926,2019-08-29 21:32:29 UTC,3482813,26000,0
4634716,2019-08-23 17:56:51 UTC,653840,26000,0
6348725,2019-09-04 12:27:33 UTC,3175111,26000,0
6419404,2019-07-22 21:42:27 UTC,3561512,26000,0
8929438,2019-09-03 03:01:10 UTC,1591799,26000,0
836778,2019-09-16 13:13:18 UTC,3048224,26000,0
1046726,2019-08-03 20:20:07 UTC,729774,26000,0
4972918,2019-08-12 22:37:31 UTC,3916494,26000,0
4828716,2019-09-01 17:08:14 UTC,2035636,26000,0
259849,2019-08-11 21:38:30 UTC,2190619,26000,0
580759,2019-10-24 19:23:28 UTC,3664228,26000,0
6935918,2019-10-16 22:14:06 UTC,3585424,26000,0
4971729,2019-10-04 11:35:51 UTC,3705531,26000,0
3409267,2019-07-22 03:56:53 UTC,2266188,26000,0
3091894,2019-10-20 15:24:47 UTC,2085112,26000,0
4554642,2019-07-29 03:03:33 UTC,453123,26000,0
1511520,2019-08-16 12:26:37 UTC,3624633,26000,0
3057694,2019-10-31 09:09:06 UTC,600319,26000,0
884270,2019-09-24 07:19:58 UTC,678568,26000,0
680563,2019-09-21 15:33:59 UTC,3122593,26000,0
5203198,2019-10-02 07:47:46 UTC,1302634,26000,0
5798472,2019-10-01 19:01:10 UTC,356947,26000,0
954641,2019-09-04 03:40:43 UTC,3451900,26000,0
369611,2019-08-24 22:29:56 UTC,3864093,26000,0
8603099,2019-09-15 23:55:56 UTC,1575673,26000,0
8194603,2019-10-22 21:40:32 UTC,2281569,26000,0
7837454,2019-10-29 15:56:45 UTC,2522490,26000,0
2739103,2019-10-07 02:07:32 UTC,3800492,26000,0
4355969,2019-11-02 07:39:22 UTC,2462939,26000,0
4855446,2019-10-10 20:12:47 UTC,610943,26000,0
4087706,2019-10-15 20:04:58 UTC,3482460,26000,0
8273246,2019-11-04 13:37:23 UTC,1851163,26000,0
1684440,2019-09-18 08:29:31 UTC,843769,26000,0
8469569,2019-07-28 14:20:16 UTC,3254532,26000,0
3608717,2019-09-22 15:11:10 UTC,2585553,26000,0
2141744,2019-08-03 05:47:52 UTC,3803972,26000,0
2812506,2019-11-02 09:30:05 UTC,867741,26000,0
6239378,2019-10-09 23:34:17 UTC,3047678,26000,0
5109432,2019-09-06 15:06:37 UTC,2371845,26000,0
2057674,2019-08-13 19:24:59 UTC,3377977,26000,0
453676,2019-10-06 11:23:40 UTC,1444632,26000,0
7201259,2019-10-14 05:05:18 UTC,3763207,26000,0
1492727,2019-10-07 21:26:28 UTC,790596,26000,0
4989784,2019-09-12 04:32:54 UTC,1745491,26000,0
1797598,2019-08-21 22:44:26 UTC,993019,26000,0
7041297,2019-08-20 15:25:08 UTC,1868168,26000,0
2276079,2019-07-22 18:11:31 UTC,2754370,26000,0
6374774,2019-07-24 15:31:07 UTC,3309660,26000,0
7496857,2019-10-26 00:41:13 UTC,2955416,26000,0
1541635,2019-09-13 14:27:28 UTC,2767421,26000,0
7425416,2019-07-28 01:45:10 UTC,3672507,26000,0
6704369,2019-10-07 22:46:11 UTC,1592927,26000,0
9298674,2019-08-09 20:30:14 UTC,1538060,26000,0
4999524,2019-10-06 00:45:20 UTC,1386843,26000,0
1059416,2019-10-27 16:49:36 UTC,3213334,26000,0
4254630,2019-09-16 03:41:38 UTC,2880766,26000,0
7027761,2019-07-30 11:04:57 UTC,637818,26000,0
6212316,2019-07-19 22:32:10 UTC,2487420,26000,0
563976,2019-09-06 18:29:43 UTC,1848776,26000,0
3907986,2019-10-19 17:24:30 UTC,3483677,26000,0
4253222,2019-10-25 10:44:32 UTC,3009273,26000,0
1562604,2019-07-15 18:31:34 UTC,585511,26000,0
8734714,2019-07-24 05:19:18 UTC,2727713,26000,0
6596733,2019-10-22 07:05:52 UTC,1961107,26000,0
485338,2019-10-07 18:08:08 UTC,2927998,26000,0
3494783,2019-08-03 09:04:29 UTC,2515454,26000,0
1584707,2019-09-12 14:50:28 UTC,1101554,26000,0
7015306,2019-09-06 13:42:55 UTC,1144997,26000,0
9364778,2019-07-24 22:27:29 UTC,3370333,26000,0
8901625,2019-08-12 16:06:29 UTC,3102971,26000,0
2628539,2019-08-25 03:58:02 UTC,3649110,26000,0
1865500,2019-11-02 13:20:18 UTC,3722914,26000,0
5338239,2019-09-08 14:05:34 UTC,1716807,26000,0
4971332,2019-08-11 10:21:24 UTC,3715120,26000,0
1744795,2019-09-09 09:17:22 UTC,624499,26000,0
8503727,2019-08-03 04:44:31 UTC,722251,26000,0
1476996,2019-11-02 19:00:53 UTC,1175194,26000,0
4786668,2019-09-08 11:25:06 UTC,2826784,26000,0
8781721,2019-09-29 08:41:50 UTC,1398838,26000,0
4407803,2019-10-13 21:01:20 UTC,3154642,26000,0
5458073,2019-09-26 09:09:19 UTC,2200663,26000,0
8966832,2019-09-04 11:50:00 UTC,1030148,26000,0
1761459,2019-09-03 20:19:09 UTC,3593011,26000,0
6955744,2019-09-04 08:56:49 UTC,962072,26000,0
8958528,2019-09-17 13:58:26 UTC,1892371,26000,0
1750870,2019-09-02 05:53:23 UTC,1419421,26000,0
2027353,2019-08-15 00:23:39 UTC,888995,26000,0
7487604,2019-08-31 14:04:58 UTC,1982090,26000,0
7667827,2019-07-28 16:20:01 UTC,2632664,26000,0
8295818,2019-08-01 23:35:54 UTC,1571961,26000,0
5587340,2019-08-26 03:42:29 UTC,3342398,26000,0
7444765,2019-08-08 14:54:01 UTC,1453896,26000,0
8496804,2019-10-31 05:27:11 UTC,486337,26000,0
3850883,2019-09-01 01:17:03 UTC,922517,26000,0
6536206,2019-10-18 01:58:20 UTC,3438029,26000,0
6330610,2019-08-03 23:00:19 UTC,2852167,26000,0
8412092,2019-09-05 05:39:50 UTC,837802,26000,0
9098946,2019-10-17 00:47:37 UTC,2369373,26000,0
7882201,2019-08-26 17:23:16 UTC,1817570,26000,0
4060212,2019-07-23 02:48:13 UTC,3486737,26000,0
2093427,2019-09-29 11:53:21 UTC,2077566,26000,0
4842424,2019-11-03 14:02:13 UTC,428359,26000,0
5938520,2019-09-19 08:20:42 UTC,3631234,26000,0
2275891,2019-08-16 20:02:31 UTC,3255332,26000,0
6306809,2019-08-27 01:12:24 UTC,1789725,26000,0
9090403,2019-09-09 13:02:36 UTC,2146938,26000,0
6109054,2019-08-22 02:38:28 UTC,2221555,26000,0
1902549,2019-08-27 16:26:38 UTC,2892834,26000,0
852051,2019-08-24 07:00:35 UTC,1802333,26000,0
6841544,2019-10-11 19:13:02 UTC,2586913,26000,0
5946958,2019-10-06 05:31:39 UTC,3195625,26000,0
4623435,2019-08-03 14:28:09 UTC,3750375,26000,0
1757066,2019-08-02 22:46:27 UTC,2723383,26000,0
1878551,2019-07-16 19:54:44 UTC,2758377,26000,0
1321932,2019-10-22 14:34:26 UTC,3526912,26000,0
1678156,2019-08-10 14:51:45 UTC,510336,26000,0
8294471,2019-07-14 04:16:35 UTC,812007,26000,0
787042,2019-08-11 15:56:29 UTC,2833389,26000,0
4991028,2019-07-13 21:29:50 UTC,3563015,26000,0
6397736,2019-08-13 11:54:22 UTC,3075990,26000,0
4685283,2019-10-08 19:15:30 UTC,3384173,26000,0
6079557,2019-09-18 04:38:03 UTC,1100119,26000,0
5870658,2019-09-27 13:58:15 UTC,2689475,26000,0
1601688,2019-09-08 19:47:44 UTC,3475411,26000,0
1212199,2019-10-13 19:28:15 UTC,696203,26000,0
2365043,2019-08-11 06:07:48 UTC,578211,26000,0
1140416,2019-09-19 08:15:12 UTC,1896325,26000,0
1489283,2019-10-18 21:47:06 UTC,3306854,26000,0
4320499,2019-09-13 20:31:18 UTC,911816,26000,0
7881798,2019-09-16 09:01:20 UTC,2619400,26000,0
3258168,2019-09-25 17:50:33 UTC,1693046,26000,0
987983,2019-09-13 02:34:49 UTC,2385549,26000,0
7691294,2019-10-20 16:30:16 UTC,2787639,26000,0
2829936,2019-10-11 01:22:27 UTC,3085251,26000,0
1253987,2019-07-26 23:14:27 UTC,2325073,26000,0
5159490,2019-09-01 06:01:36 UTC,2872127,26000,0
4912844,2019-09-08 02:01:17 UTC,673670,26000,0
2669216,2019-09-30 05:38:05 UTC,729568,26000,0
8036699,2019-07-14 18:33:36 UTC,601255,26000,0
3620626,2019-08-20 02:30:24 UTC,502345,26000,0
8706747,2019-11-03 04:08:18 UTC,2365778,26000,0
5574284,2019-11-04 11:42:17 UTC,3481269,26000,0
2645562,2019-09-06 11:50:50 UTC,3232282,26000,0
3489716,2019-10-29 11:08:47 UTC,1612260,26000,0
8547631,2019-10-17 01:01:01 UTC,2391512,26000,0
3927622,2019-08-27 17:39:14 UTC,2555671,26000,0
7440089,2019-10-06 11:48:04 UTC,3166078,26000,0
1179475,2019-10-18 03:10:02 UTC,1369546,26000,0
5769914,2019-09-18 00:47:04 UTC,2061098,26000,0
1743631,2019-09-12 14:22:07 UTC,2503732,26000,0
8611599,2019-09-24 17:29:03 UTC,1747877,26000,0
7079726,2019-10-29 02:51:23 UTC,1923107,26000,0
6117927,2019-10-08 02:04:48 UTC,1570535,26000,0
1380536,2019-08-19 15:51:22 UTC,448947,26000,0
2884875,2019-07-29 05:10:49 UTC,2752611,26000,0
8478077,2019-10-13 07:22:55 UTC,893003,26000,0
1054743,2019-08-10 10:50:25 UTC,3428531,26000,0
928057,2019-08-15 21:23:10 UTC,3222842,26000,0
4987348,2019-08-27 14:07:08 UTC,2258194,26000,0
2235051,2019-07-19 15:58:20 UTC,3899029,26000,0
7725882,2019-08-30 12:55:16 UTC,3287506,26000,0
3307122,2019-07-19 08:56:29 UTC,3218137,26000,0
1995849,2019-07-23 08:34:14 UTC,1811802,26000,0
7187294,2019-10-12 02:27:38 UTC,2289535,26000,0
4278791,2019-08-21 15:24:22 UTC,2435299,26000,0
4812286,2019-09-07 04:30:08 UTC,1076768,26000,0
3350998,2019-10-17 03:22:57 UTC,407866,26000,0
7478932,2019-08-15 17:04:35 UTC,810021,26000,0
2665319,2019-10-09 08:29:58 UTC,2696716,26000,0
7491319,2019-10-26 05:55:21 UTC,769978,26000,0
2075362,2019-08-13 00:16:19 UTC,1346210,26000,0
8875728,2019-09-17 03:47:44 UTC,3025407,26000,0
1561376,2019-09-02 14:43:45 UTC,1821317,26000,0
3176637,2019-09-21 10:20:41 UTC,3085908,26000,0
393438,2019-08-20 22:33:47 UTC,837441,26000,0
3422934,2019-10-11 00:55:39 UTC,1720574,26000,0
3829580,2019-09-28 23:53:44 UTC,3903798,26000,0
3659794,2019-07-18 01:05:17 UTC,1968857,26000,0
7251084,2019-10-19 09:45:52 UTC,985640,26000,0
9107713,2019-07-25 08:20:29 UTC,1641484,26000,0
4926517,2019-10-21 14:11:17 UTC,2322254,26000,0
6144309,2019-07-17 12:02:08 UTC,2891006,26000,0
4315420,2019-11-05 13:06:35 UTC,1986716,26000,0
4519874,2019-08-26 02:56:38 UTC,890254,26000,0
4981130,2019-08-06 12:13:30 UTC,3861225,26000,0
3455569,2019-10-14 13:50:52 UTC,1356788,26000,0
1340812,2019-08-29 11:07:08 UTC,951263,26000,0
9059903,2019-09-16 09:17:53 UTC,1259109,26000,0
2480197,2019-09-18 03:01:51 UTC,3905154,26000,0
5039860,2019-09-30 09:28:45 UTC,1159099,26000,0
6643680,2019-10-21 14:56:22 UTC,3457637,26000,0
3159703,2019-07-16 02:40:32 UTC,3770085,26000,0
6780359,2019-08-07 08:05:25 UTC,787455,26000,0
1003730,2019-07-29 22:16:10 UTC,1926225,26000,0
6027620,2019-07-21 06:23:58 UTC,688611,26000,0
8308807,2019-10-06 08:27:31 UTC,851219,26000,0
933317,2019-11-07 02:53:24 UTC,390328,26000,0
3373821,2019-09-11 12:45:30 UTC,1572270,26000,0
4975581,2019-08-04 15:59:20 UTC,2493162,26000,0
3040720,2019-10-28 03:49:44 UTC,676875,26000,0
8291497,2019-09-01 12:39:03 UTC,1606500,26000,0
494175,2019-08-06 05:46:13 UTC,2646251,26000,0
1870799,2019-08-16 14:51:27 UTC,2475301,26000,0
63178,2019-08-04 21:20:46 UTC,2646091,26000,0
7106641,2019-08-12 02:50:44 UTC,2789479,26000,0
5543084,2019-09-28 21:00:21 UTC,3542271,26000,0
8433140,2019-10-31 20:47:07 UTC,3452561,26000,0
9051882,2019-10-07 15:06:03 UTC,1906442,26000,0
8550913,2019-09-30 10:10:29 UTC,3703617,26000,0
3554911,2019-08-24 18:18:56 UTC,1649918,26000,0
5102510,2019-10-28 17:01:37 UTC,1872474,26000,0
1971797,2019-09-08 22:52:37 UTC,809338,26000,0
4931144,2019-07-20 07:02:15 UTC,3474203,26000,0
5059715,2019-09-30 00:22:12 UTC,1796041,26000,0
2866469,2019-09-27 14:16:48 UTC,3053164,26000,0
4248317,2019-08-03 07:52:59 UTC,3292793,26000,0
3234531,2019-11-03 03:07:12 UTC,373890,26000,0
4147666,2019-11-06 18:48:30 UTC,1978781,26000,0
3996311,2019-08-21 20:28:09 UTC,1049968,26000,0
221400,2019-09-01 05:26:07 UTC,3088705,26000,0
1286011,2019-09-22 23:55:51 UTC,2459733,26000,0
2174426,2019-09-23 20:02:42 UTC,2003974,26000,0
6093944,2019-09-02 22:39:32 UTC,1610140,26000,0
1504604,2019-09-29 04:54:56 UTC,2571602,26000,0
3785193,2019-09-30 10:57:11 UTC,607809,26000,0
6083426,2019-10-25 20:54:11 UTC,2670701,26000,0
4796663,2019-10-14 11:19:42 UTC,3563524,26000,0
9105949,2019-07-24 01:54:09 UTC,2329099,26000,0
5289954,2019-10-02 09:13:33 UTC,2062101,26000,0
6166315,2019-09-13 19:09:12 UTC,2282535,26000,0
8588256,2019-08-17 15:20:41 UTC,2362812,26000,0
8567761,2019-10-28 23:47:07 UTC,3310187,26000,0
5557729,2019-08-25 09:10:38 UTC,2368596,26000,0
2276466,2019-09-07 08:57:42 UTC,3101705,26000,0
3205401,2019-10-19 13:46:26 UTC,3888351,26000,0
5502344,2019-09-22 23:24:50 UTC,2416423,26000,0
745746,2019-09-23 04:35:15 UTC,3031394,26000,0
952837,2019-07-22 09:35:04 UTC,2876899,26000,0
2687374,2019-08-30 01:37:09 UTC,1182176,26000,0
1099887,2019-09-24 05:48:42 UTC,556572,26000,0
8310833,2019-09-25 18:22:10 UTC,2894024,26000,0
7004823,2019-09-28 19:15:01 UTC,2463385,26000,0
7746135,2019-10-20 08:24:13 UTC,1659212,26000,0
2612966,2019-08-16 00:02:32 UTC,2407523,26000,0
4529264,2019-09-09 01:34:14 UTC,2449252,26000,0
322327,2019-08-25 09:16:21 UTC,3138651,26000,0
6019089,2019-10-21 10:50:17 UTC,2429471,26000,0
4143141,2019-10-22 13:46:49 UTC,1236978,26000,0
4259401,2019-10-27 21:30:29 UTC,899252,26000,0
3160871,2019-10-30 06:58:07 UTC,1485315,26000,0
1955574,2019-08-26 01:59:49 UTC,3151603,26000,0
5210193,2019-11-03 02:19:16 UTC,1095008,26000,0
4242844,2019-07-31 07:55:51 UTC,2885438,26000,0
3183648,2019-09-08 06:36:51 UTC,3361368,26000,0
103277,2019-09-29 14:20:34 UTC,764552,26000,0
931527,2019-08-12 05:53:49 UTC,3058992,26000,0
5961525,2019-08-22 23:35:47 UTC,2410447,26000,0
3513055,2019-08-04 08:36:28 UTC,1370290,26000,0
7874303,2019-09-20 17:33:27 UTC,3425833,26000,0
3430008,2019-10-14 23:48:37 UTC,2877478,26000,0
4794433,2019-10-23 19:47:17 UTC,2909124,26000,0
2661989,2019-10-24 21:54:41 UTC,2143156,26000,0
7177205,2019-08-29 11:49:04 UTC,1325234,26000,0
429611,2019-07-20 21:21:44 UTC,1225441,26000,0
7507711,2019-10-23 10:19:59 UTC,1292833,26000,0
413670,2019-07-29 11:39:57 UTC,3161261,26000,0
7481549,2019-09-27 09:41:25 UTC,2831055,26000,0
5532138,2019-10-05 16:15:05 UTC,3113185,26000,0
6095586,2019-10-31 14:44:41 UTC,724539,26000,0
6211897,2019-09-04 12:11:12 UTC,2815899,26000,0
6222037,2019-08-23 19:00:45 UTC,3800466,26000,0
306790,2019-08-20 16:01:24 UTC,3919127,26000,0
1558769,2019-08-02 02:55:40 UTC,1715374,26000,0
3457933,2019-11-01 23:12:53 UTC,2026247,26000,0
7564566,2019-08-20 00:28:37 UTC,3793605,26000,0
2531787,2019-10-09 06:46:11 UTC,1162425,26000,0
